equipment_id;serial_number;name;station_code;category;manufacture;type;sampling_rate;input;installation_date;calibration_date;firmware_version;description;technician;status;supplier
D-GBJO-2014;288;Digitizer;GBJO;Data Logger;Nanometrics;TitanSMA;100 Hz;;2014-11-17;;;;;active;
GPR-GBJO-2022;8800097;GPS Receiver;GBJO;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2022-08-25;;;;;active;
M-GBJO-2023;;Storage Media;GBJO;Storage Media;SanDisk;SD-Card;;;;;;;;active;
PSP-GBJO-2023;;Tipe 1 Panel;GBJO;Sistem Power;SolarWorld;SW-150;;;;;;;;active;
PSP-GBJO-2023-2;;Tipe 2 Panel;GBJO;Sistem Power;SolarWorld;SW-80;;;;;;;;active;
CIM-GBJR-2018;;Modem Transceiver;GBJR;Sistem Komunikasi;IDirect;Evolution-X3;;;2018-07-11;;;;;active;
COF-GBJR-2023;;Feed;GBJR;Sistem Komunikasi;Skyware;WR137 C-Band X-Pol;;;;;;;;active;
COR-GBJR-2018;;LNB;GBJR;Sistem Komunikasi;New Japan Radio;NJS8486H;;;2018-07-11;;;;;active;
COV-GBJR-2023;;VSAT Antenna;GBJR;Sistem Komunikasi;Skyware;1183-1.8m-C-Band;;;;;;;;active;
D-GBJR-2018;;Digitizer;GBJR;Data Logger;Meisei;G210P;100 Hz;40 Vpp;2018-07-11;;;;;active;
SA-GBJR-2018;;Accelerometer;GBJR;Sensor;Meisei;G210S;;;2018-07-11;;;;;active;
CIM-GCJR-2022;1.47E+12;Modem Transceiver;GCJR;Sistem Komunikasi;Robustel;R2000L;;;2022-08-24;;;;;active;
D-GCJR-2022;220576;Digitizer;GCJR;Data Logger;Meisei;G210P;100 Hz;40 Vpp;2022-08-24;;;;;active;
SA-GCJR-2022;220577;Accelerometer;GCJR;Sensor;Meisei;G210-S;;;2022-08-24;;;;;active;
CBA-GEJI-2023;;GSM Antenna;GEJI;Sistem Komunikasi;;;;;;;;;;active;
CBM-GEJI-2023;;Modem;GEJI;Sistem Komunikasi;Teltonika;;;;;;;;;active;
CIM-GEJI-2019;217865;Modem Transceiver;GEJI;Sistem Komunikasi;iDirect;Evolution-X1;;;2019-10-01;;;;;active;
CIS-GEJI-2023;TAIIB1010649;Switch;GEJI;Sistem Komunikasi;Moxa;EDS-316;;;;;;;;active;
COF-GEJI-2023;;Feed;GEJI;Sistem Komunikasi;;;;;;;;;;active;
COR-GEJI-2019;1711-N20204-10855;LNB;GEJI;Sistem Komunikasi;Norsat;5250-F;;;2019-10-01;;;;;active;
COV-GEJI-2023;;VSAT Antenna;GEJI;Sistem Komunikasi;Skyware;180-1.8m-C-Band;;;;;;;;active;
SS-GEJI-2019;172114;Seismometer;GEJI;Sensor;Streckeisen;STS-2.5;20 Hz;40 Vpp;2019-10-01;;;;;active;
SW-GEJI-2023;1036662;Weather Sensor;GEJI;Sensor;Reinhardt GmbH;DFT-55V;;;;;;;;active;
CIM-GENI-2009;189503;Modem Transceiver;GENI;Sistem Komunikasi;IDirect;Evolution X3;;;2009-11-27;;;;;active;
CIS-GENI-2023;TAILB1085150;Switch;GENI;Sistem Komunikasi;MOXA;EDS 316;;;;;;;;active;
COF-GENI-2023;;Feed;GENI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-GENI-2018;79SN3634000539;LNB;GENI;Sistem Komunikasi;Norsat;3120;;;2018-07-03;;;;;active;
COV-GENI-2023;;VSAT Antenna;GENI;Sistem Komunikasi;Prodelin;1183-1.8m-C-Band;;;;;;;;active;
D-GENI-2009;01000011073D5799;Digitizer;GENI;Data Logger;Kinemetrics;Q330;;;2009-11-27;;;;;active;
GPR-GENI-2009;;GPS Receiver;GENI;GPS;Trimble;Miniature-66800-XX;;;2009-11-27;;;;;active;
PB-GENI-2023;;Baterai;GENI;Sistem Power;Sonnenschein;SB12-185a;;;;;;;;active;
SA-GENI-2009;3116;Accelerometer;GENI;Sensor;Kinemetrics;FBA-ES-T;50 Hz;40 Vpp;2009-11-27;;;;;active;
SS-GENI-2009;20805;Seismometer;GENI;Sensor;Streckeisen;STS-2;50 Hz;40 Vpp;2009-11-27;;;;;active;
SW-GENI-2023;1017312;Weather Sensor;GENI;Sensor;Reinhardt GmbH;DFT-1MV;;;;;;;;active;
CIM-GESM-2019;;Modem Transceiver;GESM;Sistem Komunikasi;Nanometrics;CYGNUS 205;;;2019-10-01;;;;;active;
COF-GESM-2023;;Feed;GESM;Sistem Komunikasi;;;;;;;;;;active;
COR-GESM-2019;1901-N22618-00054;LNB;GESM;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-GESM-2019;A00795A84;SSPB;GESM;Sistem Komunikasi;Norsat;NJT8102;;;2019-10-01;;;;;active;
COV-GESM-2023;;VSAT Antenna;GESM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-GESM-2019;;GPS Receiver;GESM;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
PB-GESM-2023;;Baterai;GESM;Sistem Power;Lithium Werk;LW24100LFP;;;;;;;;active;
PC-GESM-2023;0422018004BWRXS00154;Charger;GESM;Sistem Power;Epever;MPPT SolarRegulator;;;2023-02-01;;;;;active;
PSP-GESM-2023;;Tipe 1 Panel;GESM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-GESM-2023-2;;Tipe 2 Panel;GESM;Sistem Power;;;;;;;;;;active;
SS-GESM-2019;7317;Seismometer;GESM;Sensor;Nanometrics;Trillium-Compact;40 Hz;40 Vpp;2019-10-01;;;;;active;
CIM-GGJM-2019;2233;Modem Transceiver;GGJM;Sistem Komunikasi;Nanometrics;CYGNUS 205;;;2019-10-01;;;;;active;
COF-GGJM-2023;;Feed;GGJM;Sistem Komunikasi;;;;;;;;;;active;
COR-GGJM-2019;1808-N22618-00308;LNB;GGJM;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-GGJM-2019;A00238A75;SSPB;GGJM;Sistem Komunikasi;Norsat;NJT8102;;;2019-10-01;;;;;active;
COV-GGJM-2023;;VSAT Antenna;GGJM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-GGJM-2019;;GPS Receiver;GGJM;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
PB-GGJM-2023;;Baterai;GGJM;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-GGJM-2019;335;Charger;GGJM;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-01;;;;;active;
PSP-GGJM-2023;;Tipe 1 Panel;GGJM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-GGJM-2023-2;;Tipe 2 Panel;GGJM;Sistem Power;;;;;;;;;;active;
SS-GGJM-2019;7205;Seismometer;GGJM;Sensor;Nanometrics;Trillium-Compact;40 Hz;40 Vpp;2019-10-01;;;;;active;
CBM-GGSN-2020;1.47E+12;Modem;GGSN;Sistem Komunikasi;Robustel;R20004l;;;2020-11-26;;;;;active;
CIS-GGSN-2023;CN9BHDD072;Switch;GGSN;Sistem Komunikasi;HP;8-Port-Hub;;;;;;;;active;
D-GGSN-2020;7585;Digitizer;GGSN;Data Logger;Nanometrics;Centaur;100 Hz;40 Vpp;2020-11-26;;;;;active;
M-GGSN-2023;;Storage Media;GGSN;Storage Media;SanDisk;SD-Card;;;;;;;;active;
SA-GGSN-2020;2194;Accelerometer;GGSN;Sensor;Nanometrics;TitanOpen;;;2020-11-26;;;;;active;
CIM-GHMI-2019;2472;Modem Transceiver;GHMI;Sistem Komunikasi;Nanometrics;CYGNUS 210;;;2019-10-01;;;;;active;
COF-GHMI-2023;;Feed;GHMI;Sistem Komunikasi;;;;;;;;;;active;
COR-GHMI-2019;1901-N22618-00035;LNB;GHMI;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-GHMI-2019;A00843A99;SSPB;GHMI;Sistem Komunikasi;New Japan Radio;NJT8102F;;;2019-10-01;;;;;active;
COV-GHMI-2023;;VSAT Antenna;GHMI;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-GHMI-2019;11491041;GPS Receiver;GHMI;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
M-GHMI-2019;;VSAT Storage Media;GHMI;Storage Media;;;;;2019-10-01;;;;;active;
PB-GHMI-2019;;Baterai;GHMI;Sistem Power;EverExceed;ES200 - 12G;;;2019-10-01;;;;;active;
PC-GHMI-2019;442;Charger;GHMI;Sistem Power;Nanometrics;Solar Regulator;;;2019-10-01;;;;;active;
PSP-GHMI-2023;;Tipe 1 Panel;GHMI;Sistem Power;PT LEN;LEN-260 WP;;;;;;;;active;
PSP-GHMI-2023-2;;Tipe 2 Panel;GHMI;Sistem Power;;;;;;;;;;active;
SS-GHMI-2019;662;Seismometer;GHMI;Sensor;Nanometrics;Trillium Horizon 120;40 Hz;40 Vpp;2019-10-01;;;;;active;
CIM-GKJM-2019;2293;Modem Transceiver;GKJM;Sistem Komunikasi;Nanometrics;CYGNUS 205;;;2019-10-01;;;;;active;
COF-GKJM-2023;;Feed;GKJM;Sistem Komunikasi;;;;;;;;;;active;
COR-GKJM-2019;1901-N22618-00068;LNB;GKJM;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-GKJM-2019;A00231A75;SSPB;GKJM;Sistem Komunikasi;Norsat;NJT8102;;;2019-10-01;;;;;active;
COV-GKJM-2023;;VSAT Antenna;GKJM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-GKJM-2019;;GPS Receiver;GKJM;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
PB-GKJM-2023;;Baterai;GKJM;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-GKJM-2019;391;Charger;GKJM;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-01;;;;;active;
PSP-GKJM-2023;;Tipe 1 Panel;GKJM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-GKJM-2023-2;;Tipe 2 Panel;GKJM;Sistem Power;;;;;;;;;;active;
SS-GKJM-2019;7214;Seismometer;GKJM;Sensor;Nanometrics;Trillium-Compact;40 Hz;40 Vpp;2019-10-01;;;;;active;
CIM-GLMI-2018;866;Modem Transceiver;GLMI;Sistem Komunikasi;Nanometrics;CYGNUS;;;2018-05-02;;;;;active;
COF-GLMI-2023;;Feed;GLMI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-GLMI-2018;21N134403083;LNB;GLMI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2018-05-02;;;;;active;
COT-GLMI-2018;A03491E64;SSPB;GLMI;Sistem Komunikasi;New Japan Radio;NJT-5667-2W;;;2018-05-02;;;;;active;
COV-GLMI-2023;;VSAT Antenna;GLMI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
D-GLMI-2019;1218;Digitizer;GLMI;Data Logger;Nanometrics;Trident;40 Hz;40 Vpp;2019-05-09;;;;;active;
D-GLMI-2020;1334;Digitizer;GLMI;Data Logger;Nanometrics;Trident;100 Hz;16 Vpp;2020-11-11;;;;;active;
GPB-GLMI-2019;RH 5834;GPS Board;GLMI;GPS;Motorola;;;;2019-05-09;;;;;active;
GPR-GLMI-2008;21180263;GPS Receiver;GLMI;GPS;Trimble;Bullet-GPS-Antenna-5V;;;2008-10-01;;;;;active;
M-GLMI-2023;;Storage Media;GLMI;Storage Media;;;;;;;;;;active;
PB-GLMI-2020;;Baterai;GLMI;Sistem Power;Haze;HZY-SL12-70J;;;2020-11-11;;;;;active;
PC-GLMI-2019;571;Charger;GLMI;Sistem Power;Nanometrics;SolarRegulator;;;2019-05-09;;;;;active;
PSP-GLMI-2023;;Tipe 1 Panel;GLMI;Sistem Power;BP Solar;BP-350J;;;;;;;;active;
PSP-GLMI-2023-2;;Tipe 2 Panel;GLMI;Sistem Power;;;;;;;;;;active;
SA-GLMI-2020;1569;Accelerometer;GLMI;Sensor;Nanometrics;Titan open;;;2020-11-11;;;;;active;
SS-GLMI-2018;2877;Seismometer;GLMI;Sensor;Nanometrics;Trillium-120Q;;;2018-05-02;;;;;active;
CBM-GMCI-2021;1.47E+12;Modem;GMCI;Sistem Komunikasi;Robustel;R2000-4L;;;2021-07-01;;;;;active;
D-GMCI-2020;6953;Digitizer;GMCI;Data Logger;Nanometrics;Centaur;100 Hz;40 Vpp;2020-12-18;;;;;active;
M-GMCI-2023;;Storage Media;GMCI;Storage Media;SanDisk;SD-Card;;;;;;;;active;
SA-GMCI-2020;2010;Accelerometer;GMCI;Sensor;Nanometrics;TitanOpen;;;2020-12-18;;;;;active;
CIM-GMJI-2019;2137;Modem Transceiver;GMJI;Sistem Komunikasi;Nanometrics;CYGNUS 210;;;2019-11-26;;;;;active;
COF-GMJI-2023;;Feed;GMJI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-GMJI-2018;23N135901322;LNB;GMJI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2018-10-20;;;;;active;
COT-GMJI-2020;A00225A75;SSPB;GMJI;Sistem Komunikasi;New Japan Radio;NJT-8102F;;;2020-09-30;;;;;active;
COV-GMJI-2023;;VSAT Antenna;GMJI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
D-GMJI-2019;3853;Digitizer;GMJI;Data Logger;Nanometrics;Centaur-6;40 Hz;40 Vpp;2019-11-26;;;;;active;
D-GMJI-2019-2;3853;Digitizer;GMJI;Data Logger;Nanometrics;Centaur-6;100 Hz;40 Vpp;2019-11-26;;;;;active;
GPB-GMJI-2023;;GPS Board;GMJI;GPS;;;;;;;;;;active;
GPR-GMJI-2007;08N100179;GPS Receiver;GMJI;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2007-01-01;;;;;active;
M-GMJI-2015;;Storage Media;GMJI;Storage Media;Transcend;133x;;;2015-09-01;;;;;active;
M-GMJI-2023;;Storage Media;GMJI;Storage Media;;;;;;;;;;active;
PB-GMJI-2020;;Baterai;GMJI;Sistem Power;Haze;HZY-SL12-70J;;;2020-09-30;;;;;active;
PC-GMJI-2015;1505N;Charger;GMJI;Sistem Power;Nanometrics;SolarRegulator;;;2015-09-01;;;;;active;
PSP-GMJI-2023;;Tipe 1 Panel;GMJI;Sistem Power;BP Solar;BP-350J;;;;;;;;active;
PSP-GMJI-2023-2;;Tipe 2 Panel;GMJI;Sistem Power;;;;;;;;;;active;
SA-GMJI-2007;204;Accelerometer;GMJI;Sensor;Metrozet;TSA-100S;;;2007-01-01;;;;;active;
SS-GMJI-2007;G07134VS;Seismometer;GMJI;Sensor;Geodevice;BBVS-120;;;2007-01-01;;;;;active;
CIM-GPSM-2019;2304;Modem Transceiver;GPSM;Sistem Komunikasi;Nanometrics;CYGNUS 205;;;2019-10-01;;;;;active;
COF-GPSM-2023;;Feed;GPSM;Sistem Komunikasi;;;;;;;;;;active;
COR-GPSM-2019;1901-N22618-00280;LNB;GPSM;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-GPSM-2019;A00796A84;SSPB;GPSM;Sistem Komunikasi;Norsat;NJT8102;;;2019-10-01;;;;;active;
COV-GPSM-2023;;VSAT Antenna;GPSM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-GPSM-2019;;GPS Receiver;GPSM;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
PB-GPSM-2023;;Baterai;GPSM;Sistem Power;Lithium Werk;LW24100LFP;;;;;;;;active;
PC-GPSM-2023;0422018004BWRXS00152;Charger;GPSM;Sistem Power;Epever;MPPT SolarRegulator;;;2023-02-01;;;;;active;
PSP-GPSM-2023;;Tipe 1 Panel;GPSM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-GPSM-2023-2;;Tipe 2 Panel;GPSM;Sistem Power;;;;;;;;;;active;
SS-GPSM-2019;7314;Seismometer;GPSM;Sensor;Nanometrics;Trillium-Compact;40 Hz;40 Vpp;2019-10-01;;;;;active;
CIM-GRJI-2022;;Modem Transceiver;GRJI;Sistem Komunikasi;Skyedge IP2 (PSN);Skyedge IP2 (PSN);;;2022-08-03;;;;;active;
COF-GRJI-2023;;Feed;GRJI;Sistem Komunikasi;Prodelin;Feedhorn Antenna 2.4m;;;;;;;;active;
COR-GRJI-2007;76N11380026;LNB;GRJI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2007-01-01;;;;;active;
COT-GRJI-2007;A01345D05;SSPB;GRJI;Sistem Komunikasi;New Japan Radio;NJT-5667-2W;;;2007-01-01;;;;;active;
COV-GRJI-2023;;VSAT Antenna;GRJI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
D-GRJI-2022;5387;Digitizer;GRJI;Data Logger;Nanometrics;Centaur;40 Hz;40 Vpp;2022-08-03;;;;;active;
D-GRJI-2022-2;5387;Digitizer;GRJI;Data Logger;Nanometrics;Centaur;100 Hz;40 Vpp;2022-08-03;;;;;active;
GPB-GRJI-2023;;GPS Board;GRJI;GPS;;;;;;;;;;active;
GPR-GRJI-2007;08N100112;GPS Receiver;GRJI;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2007-02-01;;;;;active;
M-GRJI-2016;;Storage Media;GRJI;Storage Media;Transcend;133x;;;2016-11-07;;;;;active;
M-GRJI-2023;;Storage Media;GRJI;Storage Media;;;;;;;;;;active;
PB-GRJI-2021;;Baterai;GRJI;Sistem Power;Haze;HZY-SL12-70J;;;2021-10-07;;;;;active;
PC-GRJI-2021;03050470039A2EZ3-01711;Charger;GRJI;Sistem Power;Epever;MPPT Tracer 3210 AN;;;2021-10-07;;;;;active;
PSP-GRJI-2023;;Tipe 1 Panel;GRJI;Sistem Power;BP Solar;BP-350J;;;;;;;;active;
PSP-GRJI-2023-2;;Tipe 2 Panel;GRJI;Sistem Power;;;;;;;;;;active;
SA-GRJI-2007;272;Accelerometer;GRJI;Sensor;Nanometrics;Titan open;;;2007-01-01;;;;;active;
SS-GRJI-2016;2369;Seismometer;GRJI;Sensor;Nanometrics;Trillium-120Q;;;2016-11-07;;;;;active;
CIM-GSI-2014;140480;Modem Transceiver;GSI;Sistem Komunikasi;IDirect;Evolution-X5;;;2014-08-20;;;;;active;
CIS-GSI-2023;TAILB1085114;Switch;GSI;Sistem Komunikasi;MOXA;EDS-316;;;;;;;;active;
COF-GSI-2023;;Feed;GSI;Sistem Komunikasi;SkyWare;C-Band;;;;;;;;active;
COR-GSI-2020;7XN11383263;LNB;GSI;Sistem Komunikasi;Norsat;3225-F;;;2020-11-22;;;;;active;
COV-GSI-2023;;VSAT Antenna;GSI;Sistem Komunikasi;SkyWare;180:1.8m;;;;;;;;active;
D-GSI-2021;033500A97598A042;Digitizer;GSI;Data Logger;Kinemetrics;Q330S+;;;2021-10-03;;;;;active;
GPR-GSI-2009;30N00431;GPS Receiver;GSI;GPS;Trimble;Miniature-66800-XX;;;2009-07-01;;;;;active;
PB-GSI-2023;;Baterai;GSI;Sistem Power;Sonnenschein;SB 185A;;;;;;;;active;
SA-GSI-2009;;Accelerometer;GSI;Sensor;Kinemetrics;FBA-ES-T;50 Hz;40 Vpp;2009-07-01;;;;;active;
SS-GSI-2020;192251;Seismometer;GSI;Sensor;Streckeisen;STS-2.5;50 Hz;40 Vpp;2020-10-25;;;;;active;
SW-GSI-2023;1016735;Weather Sensor;GSI;Sensor;Reinhardt GmbH;DFT-1MV;;;;;;;;active;
CIM-GTJN-2011;149418;Modem Transceiver;GTJN;Sistem Komunikasi;IDirect;Evolution-X3;;;2011-01-01;;;;;active;
CIS-GTJN-2023;CN02HDD7B8;Switch;GTJN;Sistem Komunikasi;HP;HP 1420;;;;;;;;active;
COF-GTJN-2023;;Feed;GTJN;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-GTJN-2020;A01151A69;LNB;GTJN;Sistem Komunikasi;New Japan Radio;NJS8487U;;;2020-07-01;;;;;active;
COV-GTJN-2023;;VSAT Antenna;GTJN;Sistem Komunikasi;Prodelin;1183-1.8m-C-Band;;;;;;;;active;
D-GTJN-2011;116;Digitizer;GTJN;Data Logger;Nanometrics;TitanSMA;100;40 Vpp;2011-01-01;;;;;active;
M-GTJN-2023;;Storage Media;GTJN;Storage Media;SanDisk;SD-Card;;;;;;;;active;
CIM-GTOI-2023;;Modem Transceiver;GTOI;Sistem Komunikasi;Teltonika;RUT 240;;;;;;;;active;
CIS-GTOI-2023;SO20171200098700007;Switch;GTOI;Sistem Komunikasi;Wintop;WT-RS2020;;;;;;;;active;
COF-GTOI-2023;;Feed;GTOI;Sistem Komunikasi;;;;;;;;;;active;
COR-GTOI-2019;A04677A62;LNB;GTOI;Sistem Komunikasi;NJRC NJS8487S;NJS-8487S;;;2019-11-12;;;;;active;
COT-GTOI-2019;A18903D68;SSPB;GTOI;Sistem Komunikasi;NJR NJT5669F;NJT5669F – 5W;;;2019-11-12;;;;;active;
COV-GTOI-2023;;VSAT Antenna;GTOI;Sistem Komunikasi;Skyware VSAT;1.8m CBAND Anttena;;;;;;;;active;
D-GTOI-2022;DB63;Digitizer;GTOI;Data Logger;Guralp;Minimus+;;;2022-11-10;;;;;active;
GNA-GTOI-2019;17441;GNSS Antenna;GTOI;GPS;Trimble;GNSS-TiChoke-Ring;;;2019-09-02;;;;;active;
GN-GTOI-2019;5842R50583;GNSS;GTOI;GPS;Trimble;Net-R9;30 Hz;;2019-09-02;;;;;active;
GPR-GTOI-2022;;GPS Receiver;GTOI;GPS;Guralp;Guralp-gps;;;2022-11-10;;;;;active;
GPR-GTOI-2022-2;;GPS Receiver;GTOI;GPS;;Guralp-gps;;;2022-11-10;;;;;active;
M-GTOI-2023;;Storage Media;GTOI;Storage Media;;;;;;;;;;active;
PB-GTOI-2023;;Baterai;GTOI;Sistem Power;Panasonic;LC-Y12100S;;;;;;;;active;
PSC-GTOI-2019;;Solar Charger Komunikasi;GTOI;Sistem Power;EastWest Energy;SC MAX4024;;;2019-11-12;;;;;active;
PSC-GTOI-2019-2;;Solar Charger Data;GTOI;Sistem Power;EastWest Energy;SC MAX6024;;;2019-11-12;;;;;active;
PSP-GTOI-2023;;Tipe 1 Panel;GTOI;Sistem Power;RiXin Technology;DBF85-12;;;;;;;;active;
PSP-GTOI-2023-2;;Tipe 2 Panel;GTOI;Sistem Power;RiXin Technology;DBF100-24;;;;;;;;active;
SA-GTOI-2022;DB63;Accelerometer;GTOI;Sensor;Guralp;Mems Accelerometer;;;2022-11-10;;;;;active;
SS-GTOI-2022;T311092;Seismometer;GTOI;Sensor;Guralp;3T-120;;;2022-11-10;;;;;active;
SW-GTOI-2023;181220JLY2801030;Weather Sensor;GTOI;Sensor;Zhongke Nenghui;NHJLY2801;;;;;;;;active;
CIM-GTSI-2019;2262;Modem Transceiver;GTSI;Sistem Komunikasi;Nanometrics;CYGNUS 210;;;2019-10-01;;;;;active;
COF-GTSI-2023;;Feed;GTSI;Sistem Komunikasi;;;;;;;;;;active;
COR-GTSI-2019;1901-N22618-00295;LNB;GTSI;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-GTSI-2019;A00773A84;SSPB;GTSI;Sistem Komunikasi;New Japan Radio;NJT8102;;;2019-10-01;;;;;active;
COV-GTSI-2023;;VSAT Antenna;GTSI;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-GTSI-2019;11491030;GPS Receiver;GTSI;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
M-GTSI-2019;;VSAT Storage Media;GTSI;Storage Media;;;;;2019-10-01;;;;;active;
PB-GTSI-2019;;Baterai;GTSI;Sistem Power;EverExceed;ES200;;;2019-10-01;;;;;active;
PC-GTSI-2019;404;Charger;GTSI;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-01;;;;;active;
PSP-GTSI-2023;;Tipe 1 Panel;GTSI;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-GTSI-2023-2;;Tipe 2 Panel;GTSI;Sistem Power;;;;;;;;;;active;
SS-GTSI-2019;613;Seismometer;GTSI;Sensor;Nanometrics;Horizon;40 Hz;40 Vpp;2019-10-01;;;;;active;
CIM-GUJM-2019;2239;Modem Transceiver;GUJM;Sistem Komunikasi;Nanometrics;CYGNUS 205;;;2019-10-01;;;;;active;
COF-GUJM-2023;;Feed;GUJM;Sistem Komunikasi;;;;;;;;;;active;
COR-GUJM-2019;1901-N22618-00201;LNB;GUJM;Sistem Komunikasi;Norsat;Norsat-3520;;;2019-10-01;;;;;active;
COT-GUJM-2019;A00237A75;SSPB;GUJM;Sistem Komunikasi;Norsat;NJT8102;;;2019-10-01;;;;;active;
COV-GUJM-2023;;VSAT Antenna;GUJM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-GUJM-2019;;GPS Receiver;GUJM;GPS;Trimble;Bullet-GPS-Antenna-3V;;;2019-10-01;;;;;active;
PB-GUJM-2023;;Baterai;GUJM;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-GUJM-2019;;Charger;GUJM;Sistem Power;Nanometrics;SolarRegulator;;;2019-10-01;;;;;active;
PSP-GUJM-2023;;Tipe 1 Panel;GUJM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-GUJM-2023-2;;Tipe 2 Panel;GUJM;Sistem Power;;;;;;;;;;active;
SS-GUJM-2019;7202;Seismometer;GUJM;Sensor;Nanometrics;Trillium-Compact;40 Hz;40 Vpp;2019-10-01;;;;;active;
D-GUME-2009;897;Digitizer;GUME;Data Logger;Nanometrics;Taurus;;;2009-04-30;;;;;active;
GPR-GUME-2009;;GPS Receiver;GUME;GPS;;;;;2009-04-30;;;;;active;
M-GUME-2009;;Storage Media;GUME;Storage Media;SanDisk;Compact-Flash;;;2009-04-30;;;;;active;
SS-GUME-2009;1048;Seismometer;GUME;Sensor;Nanometrics;Trillium-40P;;;2009-04-30;;;;;active;
CBM-HMHN-2020;1.47E+12;Modem;HMHN;Sistem Komunikasi;Robustel;R20004l;;;2020-12-12;;;;;active;
CIS-HMHN-2023;CN9BHDD0ZD;Switch;HMHN;Sistem Komunikasi;HP;HPE 1420;;;;;;;;active;
D-HMHN-2020;7388;Digitizer;HMHN;Data Logger;Nanometrics;Centaur;100 Hz;40 Vpp;2020-12-12;;;;;active;
M-HMHN-2023;;Storage Media;HMHN;Storage Media;SanDisk;SD-Card;;;;;;;;active;
SA-HMHN-2020;2191;Accelerometer;HMHN;Sensor;Nanometrics;Titan;;;2020-12-12;;;;;active;
CIM-HSSR-2022;1.47E+12;Modem Transceiver;HSSR;Sistem Komunikasi;Robustel;R2000-4L;;;2022-07-21;;;;;active;
D-HSSR-2018;171923;Digitizer;HSSR;Data Logger;Meisei;G210P;100 Hz;40 Vpp;2018-07-23;;;;;active;
SA-HSSR-2018;65093;Accelerometer;HSSR;Sensor;Meisei;G210S;;;2018-07-23;;;;;active;
CIM-IATSM-2020;210779;Modem Transceiver;IATSM;Sistem Komunikasi;IDirect;Evolution-X1;;;2020-11-01;;;;;active;
COF-IATSM-2023;;Feed;IATSM;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-IATSM-2020;86SN3639002529;LNB;IATSM;Sistem Komunikasi;Norsat;Norsat C-band 3525F;;;2020-11-01;;;;;active;
COT-IATSM-2020;A00947A9X;SSPB;IATSM;Sistem Komunikasi;Norsat;NJT8102F;;;2020-11-01;;;;;active;
